AON_L	AON_R	APH_L	APH_R	CaB_L	CaB_R	CEN_L	CEN_R	CgGc_L	CgGc_R	CgGr_L	CgGr_R	CoA_L	CoA_R	Cun_L	Cun_R	FuGt_L	FuGt_R	HiB_L	HiB_R	HiH_L	HiH_R	HiT_L	HiT_R	IFGop_L	IFGop_R	IFGtr_L	IFGtr_R	ITG_L	ITG_R	La_L	La_R	LiG_L	LIG_L	LiG_R	LIG_R	MFG_L	MFG_R	MTG_L	MTG_R	PaO_L	PaO_R	Pir_L	Pir_R	PoCG_L	PoCG_R	POrG_L	POrG_R	PPH_L	PPH_R	PrCG_L	PrCG_R	PRG_L	PRG_R	Pu_L	Pu_R	ReG_L	ReG_R	RoG_L	RoG_R	SCG_L	SCG_R	SIG_L	SIG_R	SMG_L	SMG_R	SOG_L	SOG_R	SPL_L	SPL_R	STG_L	STG_R	TP_L	TP_R	TTG_L	TTG_R
-2.70334604698871	-2.21765032410433	-2.92741707043423	-1.6774648832394	-2.68322254370222	-2.22671235500686	4.51353379353891	5.27127924390303	1.42242258389859	-0.945371117185895	-5.22044105236392	-5.22044105236392	1.42220642353609	1.32952243346185	-1.46121763678592	-1.143976927417	-1.67157754223441	-1.74127102553977	14.5191289747477	6.95606546142005	0.542240541185777	3.06226769887976	1.97771759550277	-0.757093677623704	-0.371392451041028	2.58921050722356	-0.535566643820957	-1.97566359962326	-0.480849749771608	-0.651764937970259	2.42476183447207	2.36038687335214	-1.71258604475429	1.06624994891947	0.697792267872783	2.19186979985046	5.83192813824531	4.91758778998224	1.56765377541029	2.52253112244978	8.68831665644781	4.39934529783595	-0.162518802771767	0.831492073300218	-1.31852681879965	-2.25471666387446	-0.953552620152388	1.06531092172411	0.315064090536495	1.97550852913564	1.36620678801165	-0.139199427389017	-0.807981761088	-0.902619402351597	4.22122927540556	3.18566646923527	-1.90602557397848	-1.71747635179403	5.75781029362918	5.35497006080068	2.51116161220909	7.03811143983386	-0.298787228373499	1.74753603727078	-0.732811980866297	0.327274491315528	0.869658130292736	0.867042000769877	-0.884120959438439	0.616194176040044	-2.28181687770623	-2.05768588926543	-0.163303691687356	2.72606040684362	2.3450963867169	1.38257891176391
-3.1046126238092	-2.58169424420862	-0.690972057400215	1.27723965753026	-2.20280048269664	-1.00011262108489	6.32790670012009	3.54623419192041	1.48048806278889	-0.875929357563343	-5.22044105236392	-5.22044105236392	-1.52471233574828	1.57189243506574	-0.59585670556027	-1.59106981284179	-1.46556192257243	-1.1021755148097	18.8347322000558	8.76290374646167	1.17888180637716	1.90639249120861	0.147880082114812	1.23050474043846	-0.66544475300501	-0.848315965954554	-1.85650341785349	-2.70872154780296	-0.911993226745158	1.32258896379543	5.54605741896196	1.12857739643043	-2.50285828861198	-0.0639627177506701	-2.20674546014331	1.18337683794509	5.56627162593102	2.37987862720682	0.698389421415889	0.543961067191152	7.35317335464095	6.61035159513273	-0.528777542595746	0.0829221173847618	-0.389960626306909	-2.24610847633152	1.8903535107691	-0.0692379039519454	1.96947189383684	2.39388381260001	1.66886368550828	-0.643826574899809	0.161022629026818	-0.0951770655428358	3.23199756334344	2.58430188494479	-2.40498539200806	-1.84836735911076	1.46650097425572	4.32314881628806	1.32750086104105	-0.196687108096342	0.722329824609216	0.378215827749796	-1.75769166533465	-0.703885328203168	-1.47950737026729	-1.26949163205539	0.183206260617564	-0.306660437179479	0.804647481970105	-2.64321733358687	-0.955976278221729	-0.297369121561338	2.79801737201775	2.50278929298508
-1.86796115262744	-1.85391710423767	-2.8450338274217	-2.68602111722047	-2.73554434010709	-2.14126860683143	0.295316183660965	1.09816267986579	0.023047662224961	0.129424797566656	1.42220642353609	-1.52471233574828	-4.37755729636946	-4.37755729636946	-3.06523619351278	-2.27183188223607	0.991570599394362	0.605081348276594	-0.286060048630391	0.0964309355819531	-0.520281147513562	0.457346322322126	1.09875824751881	-2.01276599411157	-0.0841589925476234	1.07791562108277	-0.992688799506325	-2.07166533814912	-3.05111108840148	-3.05738003340977	0.161117125010448	0.114403122468072	-1.33931938135948	0.909325086847644	-0.285004916270838	0.690124962864145	-1.05926515923631	-0.863364207184544	0.453890713702849	0.670812688040975	0.628884566947481	-1.23380301218441	-0.521945382606694	0.081312848768907	-2.01626511578996	-2.95749390715311	-2.01050381512273	-1.845263307379	-2.37876790688742	-1.13059896058997	-1.82418844432355	-1.30850970232008	2.86089988993929	0.721622869827864	0.450973596997136	0.430271962172811	-0.507207071777732	-2.12688337767362	-0.173899861730461	0.172573040662276	-1.66487517846298	-1.24235221013884	-1.03440449702707	-0.167058819249604	-1.41593260191337	-1.31916616070189	-1.93077388807773	-1.59864332626596	-2.62942544076477	-1.82586152283809	-1.73976453658249	-2.02275323221023	-0.739632188662924	0.213479076390091	2.23962771413611	0.397266704279875
-2.68556911766079	-1.86886002052285	-1.44726762892567	0.313244672540403	-1.34413217823986	-0.827801815892872	4.83024789377413	2.03759008118097	1.16254174284974	-0.80367283824185	1.32952243346185	1.57189243506574	-4.37755729636946	-5.22044105236392	-2.36502845479001	-0.817493882262209	0.964237027413716	0.332753651775435	2.90582724122274	9.35223273965746	4.49732830080562	2.74306014080215	3.0017568797818	-0.158946219281157	1.94407998875386	2.89260013668288	-0.34178414261354	-1.31659446441387	-1.79566771346492	-1.40435203926261	3.61858589565289	2.1816098934981	-1.03476076889799	5.12416626616565	0.041019375737869	7.46258845312214	2.49840957401978	0.761293028000361	0.414835393205362	1.39735902104904	3.72330385793677	2.03230587055906	0.620652461740007	1.72399637966937	-0.877338380090957	-2.53244894415163	-0.416185186916795	0.314781842579654	-1.01513341351636	0.280838612356622	1.48972953030309	-0.119672027157578	7.28093746058709	6.75413782472487	4.78171226625022	2.90157252302902	2.1752210227993	0.00128083186390479	3.11824805544737	3.95057580505963	1.160080036903	-0.26623376007727	0.706841867542618	1.38426435398018	-2.01536051782534	-1.16870408977769	-1.53370778717805	-1.44236021392788	-1.55759835999585	-1.53697943245288	-0.848399897095195	-2.19242437191137	0.717941044266327	2.44357230940518	2.92419444547932	2.49712379472734
-2.24320015475817	-2.72626865405665	-3.48704424153248	-1.92919896220696	-2.60555880169725	-2.07217946089107	1.51861974523831	-0.294066696111673	-1.46129270390793	-2.56773233763867	-1.46121763678592	-0.59585670556027	-3.06523619351278	-2.36502845479001	-4.37755729636946	-4.37755729636946	1.29112712613716	1.75690913249173	-0.262615004298194	0.0584113135808038	-1.57940799087128	-1.02668083287092	-2.5010795583804	-1.17688169911425	-2.66202063803977	-2.04237767431886	-0.627428124679482	-1.65194141754751	-2.93479192683941	-2.8761526784736	-1.14715203489218	-2.25813648803488	-1.54931305092377	-1.28508686260748	-2.20893075180742	-1.359471644239	1.99239144511448	0.519227917583405	-0.772858703398194	-0.650996502627434	0.381594593548903	0.518400058588271	-0.911721087090859	-1.91903568931019	-2.28642706210478	-2.46695567197601	0.767569023959586	-1.12605865761178	-0.392706249026474	-0.160350979594299	-0.613676250503304	-1.7111526917015	0.429858539292773	-1.01263200563374	-0.590353138893281	-1.56954815731095	-3.05822065934914	-3.43100332673789	-0.993615816867544	0.63827627274433	-1.84395372214441	-2.45412583031378	2.48776139335884	-0.473401431398603	-2.91550409243939	-3.63140567301535	-2.66033351561595	-2.54801082201793	-0.828334592376825	-1.42253619304752	-0.919047036235151	-1.67647390168944	-2.03684919720699	-1.64210517482419	2.94078448801519	0.375536815469491
-2.29748721848441	-2.56569583541652	-3.08571954139	-2.12479714964486	-1.47582393035932	-0.738820337460494	0.574881751293566	-0.14144155229843	-1.48072730185529	-1.51696948947766	-1.143976927417	-1.59106981284179	-2.27183188223607	-0.817493882262209	-4.37755729636946	-4.37755729636946	-0.766282483088373	-0.863629598393013	-1.18905154008544	-1.34819068386208	-0.990774931731375	-1.18471808612541	-1.99455825343128	-1.30848105594242	-1.47456310582461	-1.46864133688164	0.0927993566029771	-1.12426650214109	-2.93856746859299	-2.74787505821611	-1.59990724323993	-1.46667464571977	-0.885868094458552	-0.867677391174031	-1.7725400135655	-1.14482867911123	0.737819090674602	0.787461174061689	-0.120501308109752	-0.551051700083794	-0.0489736189610616	-0.469945254667302	-0.479629997976555	-0.929881226900867	-1.67386817295269	-2.16898353535989	-0.316015373046206	-0.471768121702171	-1.38100678908246	0.0987629816331479	-2.14073769711328	-1.20034458116589	-0.28260037762061	-0.422869418193408	-2.00115637245182	-1.51916565007027	-2.72978927504669	-2.71186752238007	-0.195238251548821	0.470859292085377	-1.12579957250298	-1.50104668739242	-0.36291161428057	0.429978550534492	-2.41439920757217	-2.91790367073505	-1.58922933462162	-1.21810792218014	-1.06687722917004	-0.855727727377854	-1.52533309212522	-1.85266136771069	-1.24292287048346	-1.22764596042595	1.28625100259814	1.17192890447056
-2.75271159251819	-2.1932763749603	-2.71717261730668	-2.43780635320794	-2.89629933615916	-2.87525715569503	3.21006493057862	4.22087691649926	-2.02531520733045	-2.09951723253674	-1.67157754223441	-1.46556192257243	0.991570599394362	0.964237027413716	1.29112712613716	-0.766282483088373	-5.22044105236392	-4.16609829034946	1.53949540001027	3.51982320137635	1.4018167601182	2.83031996695702	1.64523928821135	1.05010618710798	-2.17057933004892	0.124048092469227	-1.75742854353874	-2.8944484930355	-3.02752939576138	-3.18592164574506	4.36852416118698	1.18676536775555	-1.10007722552716	-0.57917439671318	0.471594681440089	0.799015739719209	3.71145938237542	2.25822208363698	-0.602566878070836	-1.57474187284772	2.37612793446472	-0.295305157706197	1.65176554870958	2.15739494711643	-2.38656998871358	-3.19988855693123	0.0722368603612459	-1.70605228266537	-0.716072773817793	1.28998842245891	2.84746015121773	0.576897182915544	2.87761822252608	4.1414157971632	1.04943192885784	2.62495631927417	-2.29094535259463	-3.20756925976462	2.56701273480069	5.00014121323543	-0.295805284811504	-0.237653651235673	0.36157871466867	0.49433560892993	-1.07350494809052	0.684234804110303	-0.427788428047918	-0.851474362349993	-1.67399138241274	-2.55741905768242	-1.33635143868405	-2.66206044431706	-2.25542025033659	-0.850165692604458	1.03473438774213	-1.27821194521002
-3.22310735689233	-1.64687476300982	-3.05360741759192	-2.33446031570524	-3.28742323271945	-2.80472935838367	1.9128839180575	2.38455012695222	-2.260886370518	-1.7682037465377	-1.74127102553977	-1.1021755148097	0.605081348276594	0.332753651775435	1.75690913249173	-0.863629598393013	-4.16609829034946	-4.16609829034946	0.5682846807118	1.12811566086718	-0.609383255073327	1.63635774784922	-0.233159680654907	-0.180042994628122	-2.47789613142241	-0.517200121229489	-2.26716600427373	-2.35914969733668	-2.56247095759986	-3.45396198480556	1.22254846355886	-0.367297233045567	-1.64492690627237	-0.617659525925727	-0.249168351259706	-0.205266454005052	0.714742978333058	0.858215748959549	-1.48473518182335	-2.03548569648913	0.767785283858102	-1.76022677313802	1.01702012538253	0.205904318665792	-2.82257962762313	-2.53304349065596	-1.1228426143704	-2.53257133859251	-1.03397166197853	0.429274970162576	1.66735967044975	-1.03597985103577	1.2871602542477	1.48051836487792	0.732259380547648	0.741754808718828	-2.36894870619873	-3.36935099124106	0.522158115195658	1.750010432839	-0.974204411310742	-0.913385872736009	-0.0103889535089906	-0.856233996321597	-1.01075065114448	-0.784118816620717	-0.359386709157628	-0.726234515672221	-1.78409740202167	-2.41197471179204	-1.38782259332526	-1.83776246825432	-2.18013985902648	-0.656279709996153	0.556717053455318	-2.16741874294616
-2.97357873020478	-2.20332668018899	2.33548614197498	4.57721665126139	0.324284912758938	0.127642543347267	8.83553937986537	7.59159134970626	3.23729915133095	-0.714084435068904	14.5191289747477	18.8347322000558	-0.286060048630391	2.90582724122274	-0.262615004298194	-1.18905154008544	1.53949540001027	0.5682846807118	-5.21896302968039	11.480576802755	10.7075369705645	18.3943681480923	14.6294898348207	0.295841919923137	1.86342041369	5.93911747569756	1.84434703478008	-0.789034116666794	-1.49908744941999	2.17379393397513	24.7317267302825	18.6290410551841	-0.212366171341669	2.71560506085588	0.909804955423093	5.18260289718306	8.57642747013297	3.94719472710572	-0.849127237330545	-1.11622225994253	16.7379401528207	10.7610229098823	4.58833770747773	7.24616616568158	-1.20978028190918	-2.31444019837143	4.77110145718713	4.12021365153745	2.40443542095871	4.78005961088837	5.17043486786138	0.334969474993905	7.02768142929584	7.70788032687303	6.43436851978699	5.99479902293657	-1.43030880613112	-2.00911103244052	1.79716370467175	4.25263829645533	-0.0453936624050137	4.17607395230574	2.22241776253692	1.9090131027345	-1.12726135706582	1.06884890885375	-0.578640812884235	-1.07682200498774	3.13901369433148	1.3618087748149	3.70522192550467	-0.819973845809757	-0.114815625649849	2.00873163900237	3.81176944939022	3.6456523029282
-3.09600388050644	-2.18545491642797	-0.312375289597827	0.219975457020414	-1.27651893172991	-0.361229580819436	21.7701692942792	14.8316420685424	6.49343154477434	0.824089468674748	6.95606546142005	8.76290374646167	0.0964309355819531	9.35223273965746	0.0584113135808038	-1.34819068386208	3.51982320137635	1.12811566086718	11.480576802755	-5.21914466361926	3.80354425183081	7.41741506331163	10.6458035738335	2.25766742720326	0.237664934960582	3.49281183350498	0.489255237425104	-0.890817838449545	-2.82852641459755	-0.59542726229654	11.1582540815629	7.70066796676074	-0.319785002572079	2.49873562996567	1.41194802272272	5.25713120982402	13.8022784417233	7.42562181984844	0.33808564501456	0.66864571109793	4.99618132756001	3.22358784102874	1.43088318432402	3.47781078428609	1.11498068672687	-1.97830130164603	8.61346910117235	7.11669675137925	0.616484009705385	3.10070181434107	12.8009554962702	2.89866671118227	1.20930648437166	0.546538729707728	4.7640792764598	4.69145997543335	0.870620075285022	1.23349006844716	9.53947235365097	19.6693914319039	1.9417118496908	2.13202362099083	2.8650200865376	3.37201409597016	-2.25430599458281	-0.347784988552435	0.0230332189895131	-0.599897389828052	1.386305996963	0.367899883777892	0.72465821719348	-2.26201507333277	-0.774098624492943	1.38091278033671	4.78027509756177	5.25280503919517
-2.64506820304813	-1.98634447945486	1.00832754083543	5.93529988448973	-0.951638700935626	-0.935037591903323	2.22164606159493	-1.24152859160029	1.79601138443454	-0.874884339368818	0.542240541185777	1.17888180637716	-0.520281147513562	4.49732830080562	-1.57940799087128	-0.990774931731375	1.4018167601182	-0.609383255073327	10.7075369705645	3.80354425183081	-5.22044105236392	6.03629887936261	0.920637027686624	-0.389738546977502	1.85836747864098	1.49981002567195	-0.96404621639005	-2.52937701271033	-1.31511571935216	-0.862049472881238	6.97825033730803	6.37335237657544	-2.18871174998455	2.27260645691989	-1.6854372065895	2.50273645716401	1.75912320372086	0.795564658868969	-0.0611692962754489	0.804766621322872	8.2638775671304	6.22828840686668	1.26401341245905	3.23630231248794	-1.0682422105879	-2.47373428976859	-0.940236430476303	-0.414828456678061	1.5998146226269	3.283300828924	0.136655091521238	-0.342383747718188	4.38385094273096	4.41195827183373	5.05606433041888	1.76932269758192	-1.94669345716107	-1.4989334578334	-0.247992814933645	1.21388497699227	1.16806829018395	1.60419279994153	0.128916782116325	2.1979828441537	-2.67422567194965	-2.37333042100401	0.343706327477332	0.382790231183631	-1.18854585035384	-1.48658529679	-0.844491311798608	-2.12421259601284	-1.10166053288902	0.804014149047276	2.54931134518061	3.97043080318817
-2.41907217666365	-1.82429217799297	-1.82976175628803	-0.375595097219973	-0.465735941798441	-0.570052324989302	4.42767568677496	2.01140776617312	0.114882107972347	-1.48852402601081	3.06226769887976	1.90639249120861	0.457346322322126	2.74306014080215	-1.02668083287092	-1.18471808612541	2.83031996695702	1.63635774784922	18.3943681480923	7.41741506331163	6.03629887936261	-5.22044105236392	3.30063439142231	0.749529852542339	5.24813927868365	8.95269141656965	1.41487319939328	-0.94915255701229	-2.31420029901316	-2.2961069795718	8.19123000287435	4.30111447369546	-1.90629617384861	2.53495857956295	0.668183918406054	3.67889023923383	7.24209539973593	3.16444822872721	-0.0676687958699259	-0.26202721349612	30.6963468522082	17.0954876455987	0.610324253014198	2.90508650042552	-2.11157754086264	-2.60614912901536	0.991693465032922	2.62911515423278	0.0790421694717128	1.68095379848772	1.58256022737491	-0.729980472746203	2.96176992779317	3.14545003938338	5.13621551527306	3.06979637546295	-1.65486667082906	-1.89701807844448	2.6937368952483	4.62115867199426	0.661357399900158	5.8383777829969	1.22038775754731	2.52554542779265	-1.71136923474938	-0.740691380301882	0.889496957875957	-0.16937148024239	-2.03463243872736	-1.76145428752296	0.460541569972681	-0.953517327603406	-0.756298462480875	1.18958009926727	4.04689359288213	3.11087682784085
-3.3643668157612	-2.65159626198355	-2.43304550009739	-1.93564610775171	0.154004812148354	1.7203010631436	2.82665426008866	3.83491464162149	4.13194831478315	0.242221926699822	1.97771759550277	0.147880082114812	1.09875824751881	3.0017568797818	-2.5010795583804	-1.99455825343128	1.64523928821135	-0.233159680654907	14.6294898348207	10.6458035738335	0.920637027686624	3.30063439142231	-5.22034720103999	2.53625638513273	-1.2110046404002	1.34829903915775	-1.06420389537823	-2.28841328083847	-3.20264442612626	-2.02828804103057	4.46643401416327	4.78194587792777	-1.35898282499968	0.356381339476241	1.16367089408784	2.98289131839348	12.1853997332009	7.49912396158497	-0.324542282273564	-0.459893815752671	3.90088484576198	2.59254676613065	0.550090663129319	0.240605294001732	-0.567722843533869	-2.5364180901915	-0.357857378698497	-0.52639242212663	-0.9873395877603	1.2994663305778	2.0523683559871	-0.686691783996367	-0.0967581765207298	-0.222869522793569	1.69333076091271	3.93135358878429	-0.243796959152946	-0.341619668957641	0.228492301101504	0.850714881675842	0.00203275139388015	1.17341813277437	1.57694674904466	0.471291260460276	-1.20649155208299	1.19191461958606	0.452956982379983	0.478460212812396	3.16634793809164	0.61255943983409	-1.10881202236774	-1.8712056910145	-0.461017323487808	2.39222224361766	1.27685602471802	1.41456766091632
-2.89741643979897	-2.43218012603234	-2.24701986235324	-2.0193714181149	1.26990477302842	2.30692443858351	2.44360331979292	2.72779245908019	0.405896816096909	-1.09678213780885	-0.757093677623704	1.23050474043846	-2.01276599411157	-0.158946219281157	-1.17688169911425	-1.30848105594242	1.05010618710798	-0.180042994628122	0.295841919923137	2.25766742720326	-0.389738546977502	0.749529852542339	2.53625638513273	-5.22044105236392	-0.807522756285935	-0.738140187673353	-1.29532136015583	-1.65972646692782	-2.7728628106664	-1.22053324287648	2.30031155695457	0.946350490982505	-1.22499484408128	-1.0911215889561	-1.41090830907862	-0.345900064745426	1.91190249342667	-0.414845995243295	-1.64103604113077	-1.30300576068977	-0.611045479291795	-1.14576011128666	-0.132943758056316	-0.685740062326282	-0.331891575103419	-2.75518401813172	-0.211591194270857	-1.13282888893905	-1.156517349739	0.362794391962233	-0.448309741196595	-1.9864179739914	-1.28262103454746	-2.53404954676855	-0.564081050721287	0.894058252880898	0.625400956436275	0.282631106160616	1.75363473595988	2.26720901698989	-1.41063516492037	-2.15984766854337	0.808436235140057	-0.558475490844172	-1.1839155745189	-0.417517847653822	0.282963925730954	0.203525161634621	0.883712612351218	-0.930042574175794	-1.09428883780301	-2.74079720483553	-2.19115575794554	-1.48787929210758	-0.127540062968351	0.199355917921585
-3.21246405357409	-2.36654415282846	-3.26261584854616	-1.44716526979903	-3.27927292781014	-3.03439447292088	0.944438169755624	0.077972030243705	-1.46958648774275	-2.3866506960457	-0.371392451041028	-0.66544475300501	-0.0841589925476234	1.94407998875386	-2.66202063803977	-1.47456310582461	-2.17057933004892	-2.47789613142241	1.86342041369	0.237664934960582	1.85836747864098	5.24813927868365	-1.2110046404002	-0.807522756285935	-5.22044105236392	-5.22044105236392	-1.47766747346877	-3.10256235407895	-3.38931697978704	-3.24104368965576	0.910105767140397	0.191635724615085	-2.61091718475127	3.37688904365938	-2.39331761342196	3.1586160648825	3.16257411510072	4.07780204204163	-1.07552219947525	-0.538593836204066	-0.227040193070533	-0.771646911433438	-1.37377067612535	-1.02392252070221	-3.17337909889293	-3.11098890960636	-0.80470082889291	-0.85324305312427	-2.01735530780305	-1.38885919293538	1.9171117562022	1.84816651414937	1.30488972345757	0.00716720197711127	0.355576659732833	-0.553120934003911	-2.17584082447178	-2.60710890500698	-2.1837377701704	-1.03884028142452	-3.13050785829794	-3.23806941575808	-2.6980601565415	-0.782841275217944	-2.43921694308548	-2.75415410577511	-2.62465182993301	-2.69091355018798	-3.21747262084811	-2.44016419291782	-1.61293284074318	-2.37831286622317	-1.28414254629505	0.070049939198457	-0.743984354266094	-0.26028975151697
-2.95105651513215	-2.23944126890614	-2.77569216837267	-1.9580592165068	-2.63758840294761	-2.61732105594755	2.19993528090477	2.33579423263508	-1.06410004428065	-1.72140907743276	2.58921050722356	-0.848315965954554	1.07791562108277	2.89260013668288	-2.04237767431886	-1.46864133688164	0.124048092469227	-0.517200121229489	5.93911747569756	3.49281183350498	1.49981002567195	8.95269141656965	1.34829903915775	-0.738140187673353	-5.22044105236392	-5.22044105236392	0.377738122236842	-1.50208555890958	-3.26701512320873	-3.63784077674304	1.95675164279393	1.75796687730284	-2.10010175477376	5.01528778489183	-0.32983889455763	5.72118772105745	7.22203778591645	7.55959355194555	-0.84136554422013	-0.554698998947944	1.91660146733103	-0.980647404219938	-0.485979329150498	-0.372469556758771	-2.73142539161891	-2.74367538478802	-0.468465501989757	0.522491138329106	-1.34561460253475	0.499706440886511	5.46883259310206	3.67462740135964	1.67158274473674	-0.129868865716661	1.89520226579692	2.8032830136367	-1.30786360421611	-2.36510108438524	-0.483638534799822	0.81220396161559	-2.21118400570252	-0.916386166701923	-0.99305437429106	0.265561987353756	-1.1006767732296	-0.318452085870431	-1.74427809958767	-1.71141670373949	-2.74901416027914	-1.20590227374639	-0.469140614361355	-0.421927614244924	0.0189690582193269	2.24662945229794	0.530723181397479	-0.513786619868196
-2.36226344452164	-1.58983084996089	-2.60595141687943	-2.16303463132934	-1.59226535006742	-1.52856560624541	-2.2594158409938	-1.80522469954504	-1.46676353633576	-1.6656263392414	-0.535566643820957	-1.85650341785349	-0.992688799506325	-0.34178414261354	-0.627428124679482	0.0927993566029771	-1.75742854353874	-2.26716600427373	1.84434703478008	0.489255237425104	-0.96404621639005	1.41487319939328	-1.06420389537823	-1.29532136015583	-1.47766747346877	0.377738122236842	-5.22044105236392	-5.22044105236392	-1.37600483188563	-0.614439702919752	0.556218507553632	-0.00125099721967187	-0.474111227219849	1.5656969646772	0.413474598500652	2.76281182314909	1.10469078551242	1.74584438983267	0.920432847936805	0.659586679816117	-0.598834771101506	-1.87699064397905	-0.60638073849255	1.02375662281112	-2.12059461304598	-2.59889356843941	-1.83340739243266	-0.71211527931938	-1.89206094936936	0.161059020766712	3.77468269338107	3.05531921017707	-0.265962448553252	0.0509541644730564	2.38713705072625	1.98466601368781	-2.61148711023034	-3.11415138244454	-0.807257902388547	-0.696328546062854	-1.66507746469572	-1.22985265438174	-0.307595853769473	0.850478972001392	-0.966792230064375	-0.237249815240198	0.124912664088026	-0.232266737067252	-1.91672901588619	-1.42302815365889	-1.96882412140596	-1.62428775292279	-2.38038093077887	-1.31822894872566	0.105580945257959	-1.30164513351037
-2.30853496206804	-1.66586246835709	-2.23626889438131	-2.3780819456259	-2.30283201805225	-2.29763245763081	-3.30488832326357	-3.18848705333984	-1.89948655605742	-2.14898648485795	-1.97566359962326	-2.70872154780296	-2.07166533814912	-1.31659446441387	-1.65194141754751	-1.12426650214109	-2.8944484930355	-2.35914969733668	-0.789034116666794	-0.890817838449545	-2.52937701271033	-0.94915255701229	-2.28841328083847	-1.65972646692782	-3.10256235407895	-1.50208555890958	-5.22044105236392	-5.22044105236392	-1.62182566265786	-2.37224985416029	-1.84202040344203	-2.15986029024123	-1.94906348626814	-1.0762721992408	-2.07042383140742	-0.258304521175075	-0.860477779251346	-0.321751340998425	-1.34273569938579	-1.59575925547962	-2.02372234309857	-2.93082815436482	-1.7123877525136	-1.51476668231839	-2.16295090298426	-2.86691079268793	-2.76703931992028	-2.30517795602749	-2.19552923578724	-2.00855811508385	1.37422244088214	1.27863378083679	-2.02867487814453	-1.81433392358582	0.284074404469987	0.371284840653234	-2.77884139324232	-3.49391704246812	-2.33358077979647	-2.42840234222404	-2.8627985680819	-3.35569682047209	-0.958388658683789	-1.15037034261159	-2.38240419520854	-2.12590267272675	-2.05581289987407	-1.61517539883736	-1.95452145983836	-2.2330930865973	-2.21290450988635	-2.48080487131466	-3.76487039127704	-2.31536818162179	-1.32132361957306	-2.03090185546702
-1.08580561555252	-1.6631283289368	-1.58919330187668	-0.812874385984754	-3.02475931334255	-2.79863840486647	3.28688074704658	0.438238069739212	-1.57824321654825	-1.89292075562951	-0.480849749771608	-0.911993226745158	-3.05111108840148	-1.79566771346492	-2.93479192683941	-2.93856746859299	-3.02752939576138	-2.56247095759986	-1.49908744941999	-2.82852641459755	-1.31511571935216	-2.31420029901316	-3.20264442612626	-2.7728628106664	-3.38931697978704	-3.26701512320873	-1.37600483188563	-1.62182566265786	-4.37755729636946	-4.37755729636946	-3.10451608314329	-2.72551506998702	-3.01918967212413	-1.75612360557808	-3.59230132472478	-1.57966470492317	-1.49440351609445	-1.49020815865024	-2.524853146848	-2.57153163975835	-2.8916853808822	-2.95543977444047	-2.845341340396	-2.09201176363655	-0.637091293839896	-1.3693735532243	-2.66891173467149	-2.72991852535652	-0.958025205491074	-0.635361081292028	-0.960381034724875	-0.823952393558628	-2.08143905977436	-1.52599635833477	-2.07558777445679	-2.49639068179219	-3.26169607847812	-3.26930056435655	-2.01187701239994	-2.0643448907727	-0.720660017434406	-1.38197909542941	-3.03773605319293	-2.56997237641642	-3.3810623059122	-3.50557094535554	-3.23132002763089	-3.11114254832362	-2.72554291113019	-2.10996029542204	-4.07922321008856	-3.92259461697843	-0.0624738169873705	-0.134119066090568	-3.0078168750698	-3.0273003511964
-2.0854148267433	-1.87438592927802	0.338734904337118	1.85994700957835	-2.60654872459397	-2.02992066177556	11.0655847488634	8.08738480431353	2.99601518846212	-1.40129933514731	-0.651764937970259	1.32258896379543	-3.05738003340977	-1.40435203926261	-2.8761526784736	-2.74787505821611	-3.18592164574506	-3.45396198480556	2.17379393397513	-0.59542726229654	-0.862049472881238	-2.2961069795718	-2.02828804103057	-1.22053324287648	-3.24104368965576	-3.63784077674304	-0.614439702919752	-2.37224985416029	-4.37755729636946	-5.22044105236392	-0.859455252145419	0.934836082207573	-2.56988685124147	-1.75570277183052	-2.78136583936815	-1.24921095218351	0.674063117952192	-0.619260566225596	-2.11803786670549	-2.02497196225598	-2.49395554490136	-2.07832836098262	-2.54943542884084	-1.10534484758804	1.75062557129568	-1.5117770638835	0.412498912115715	-2.35469928870763	-1.27011432663529	-0.317423618040496	1.82678625383433	-0.0235477617422835	-0.535149757335471	0.662532005306764	-0.101567881648804	0.307110474270704	-2.78004300224208	-3.17494713639957	-0.0465067757412898	-0.968087669299154	1.00005842111806	-0.784434521869058	-0.826443517436348	-1.857820132024	-3.76734174860678	-2.17651281798935	-2.84014147018547	-2.77950728770155	0.999347160114923	-2.78997706393979	-3.50505937394918	-4.6237027205495	0.149827331220491	1.21433316094146	-2.88371581847776	0.192730075331734
